epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,5945.32,0.75731,0.48668,0.90407,0.89523,0.76756,0.86641,0.63157,0.76385,0.46862,0.92905,0.001222,0.001222,0.001222
135,5988.98,0.7599,0.48956,0.90502,0.89199,0.77113,0.86559,0.63233,0.76321,0.4681,0.9291,0.001156,0.001156,0.001156
136,6032.63,0.75556,0.48848,0.90442,0.89174,0.76669,0.86601,0.63289,0.76232,0.46754,0.9288,0.00109,0.00109,0.00109
137,6076.55,0.75315,0.4853,0.90658,0.89101,0.77075,0.86583,0.63241,0.76188,0.46736,0.92858,0.001024,0.001024,0.001024
138,6120.22,0.75554,0.4878,0.90355,0.88721,0.77061,0.86586,0.63355,0.76068,0.46661,0.92824,0.000958,0.000958,0.000958
139,6164.22,0.74944,0.4814,0.90265,0.8974,0.772,0.86606,0.63349,0.76016,0.46632,0.928,0.000892,0.000892,0.000892
140,6207.92,0.7431,0.47841,0.90143,0.89475,0.77068,0.86504,0.63359,0.75976,0.46611,0.92794,0.000826,0.000826,0.000826
141,6272.54,0.73823,0.4663,0.89335,0.89755,0.77102,0.86628,0.63456,0.76061,0.46614,0.92828,0.00076,0.00076,0.00076
142,6315.79,0.70538,0.44782,0.88597,0.89737,0.77247,0.86618,0.63463,0.76014,0.46614,0.92848,0.000694,0.000694,0.000694
143,6359.18,0.70212,0.44343,0.88619,0.8802,0.77755,0.86691,0.63504,0.75986,0.46576,0.9283,0.000628,0.000628,0.000628
144,6402.56,0.6932,0.43792,0.8815,0.87883,0.78058,0.86692,0.63551,0.75946,0.46531,0.92814,0.000562,0.000562,0.000562
145,6446,0.69115,0.43711,0.8812,0.89135,0.77258,0.86596,0.63597,0.75921,0.46519,0.92795,0.000496,0.000496,0.000496
146,6489.49,0.68602,0.43293,0.88205,0.88525,0.77931,0.86632,0.63666,0.75866,0.46449,0.92782,0.00043,0.00043,0.00043
147,6532.92,0.68474,0.43322,0.88023,0.89528,0.77252,0.86638,0.63677,0.75811,0.46435,0.92763,0.000364,0.000364,0.000364
148,6576.37,0.6775,0.43004,0.87683,0.89236,0.77803,0.86662,0.63798,0.75799,0.46405,0.9274,0.000298,0.000298,0.000298
149,6619.79,0.68389,0.43656,0.8801,0.89384,0.77561,0.86642,0.63757,0.75739,0.46396,0.92712,0.000232,0.000232,0.000232
150,6662.78,0.67234,0.42715,0.87648,0.89044,0.77739,0.86688,0.63771,0.75735,0.46367,0.92706,0.000166,0.000166,0.000166
